"Automovel","Bicicleta","Caminhao","Moto","Onibus","Outros","Utilitario","Periodo","Km_cat","Gravemente_feridos_Mortos","Chave"
3,0,0,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_21701_2019-04-18"
2,0,1,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_23401_2019-04-18"
3,0,0,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_24001_2019-04-18"
1,0,1,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_1401_2019-04-19"
1,0,0,0,0,0,0,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_2701_2019-04-19"
2,0,0,0,1,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_25201_2019-04-19"
0,0,0,1,0,0,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_26001_2019-04-19"
1,0,1,0,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_29901_2019-04-19"
2,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_33801_2019-04-19"
1,0,0,0,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_37701_2019-04-19"
1,0,1,0,0,0,0,"noturno","(75,100]",0,"NOVADUTRA_BR-116/SP_61501_2019-04-19"
0,0,1,0,0,1,0,"madrugada","(175,200]",0,"NOVADUTRA_BR-116/SP_5601_2019-04-19"
0,0,1,0,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_7201_2019-04-19"
0,0,0,1,0,0,0,"madrugada","(225,250]",0,"NOVADUTRA_BR-116/SP_8601_2019-04-19"
1,0,0,1,0,0,0,"madrugada","(50,75]",0,"NOVADUTRA_BR-116/SP_9601_2019-04-19"
2,0,0,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_12701_2019-04-19"
1,0,0,0,0,3,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_18501_2019-04-19"
1,0,0,1,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_26901_2019-04-20"
1,0,0,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_28601_2019-04-20"
1,0,1,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_67401_2011-09-06"
1,0,1,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_71201_2011-09-06"
0,0,0,1,0,1,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_10001_2011-09-06"
1,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_16901_2011-09-06"
0,0,0,0,0,1,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_22001_2011-09-06"
0,0,1,0,0,0,0,"manha","(175,200]",0,"NOVADUTRA_BR-116/SP_23801_2011-09-06"
1,0,1,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_101_2011-09-07"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_1401_2011-09-07"
1,0,0,0,0,0,0,"manha","(175,200]",0,"NOVADUTRA_BR-116/SP_26601_2011-09-07"
0,0,0,1,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_31201_2011-09-07"
1,0,1,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_32001_2011-09-07"
2,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_36501_2011-09-07"
0,0,0,1,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_54201_2011-09-07"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_55601_2011-09-07"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_58301_2011-09-07"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_66501_2011-09-07"
2,0,0,0,0,0,0,"madrugada","(150,175]",0,"NOVADUTRA_BR-116/SP_8601_2011-09-07"
1,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_11101_2011-09-07"
2,0,0,0,0,0,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_13601_2011-09-07"
1,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_32201_2011-09-08"
2,0,1,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_45401_2011-09-08"
0,0,0,0,0,1,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_45801_2011-09-08"
3,0,1,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_46001_2011-09-08"
0,0,0,1,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_46301_2011-09-08"
0,0,0,1,0,0,0,"vespertino","(125,150]",1,"NOVADUTRA_BR-116/SP_48701_2011-09-08"
1,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_50101_2011-09-08"
1,0,0,1,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_65501_2011-09-08"
2,0,1,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_65901_2011-09-08"
3,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_68701_2011-09-08"
1,0,0,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_69101_2011-09-08"
0,0,1,1,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_69301_2011-09-08"
1,0,0,0,1,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_69801_2011-09-08"
1,0,0,0,0,0,0,"madrugada","(175,200]",0,"NOVADUTRA_BR-116/SP_5401_2011-09-08"
1,0,0,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_8801_2011-09-08"
0,0,1,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_22101_2011-09-08"
1,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_39601_2011-09-09"
1,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_43601_2011-09-09"
0,0,0,1,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_65001_2011-09-09"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_68601_2011-09-09"
0,0,2,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_75501_2011-09-09"
5,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_75801_2011-09-09"
1,0,0,0,0,0,0,"madrugada","(50,75]",0,"NOVADUTRA_BR-116/SP_1701_2011-09-09"
2,0,1,0,0,0,0,"madrugada","(175,200]",0,"NOVADUTRA_BR-116/SP_2201_2011-09-09"
1,0,0,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_84201_2011-09-09"
0,0,0,1,0,0,0,"noturno","(50,75]",1,"NOVADUTRA_BR-116/SP_85501_2011-09-09"
1,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_18601_2011-09-09"
1,0,0,0,0,0,1,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_28901_2011-09-09"
1,0,1,0,0,0,0,"madrugada","[0,25]",0,"NOVADUTRA_BR-116/SP_1301_2011-09-10"
1,0,0,0,0,0,0,"vespertino","(25,50]",0,"NOVADUTRA_BR-116/SP_36001_2011-09-10"
1,0,0,0,0,0,0,"vespertino","(100,125]",1,"NOVADUTRA_BR-116/SP_37301_2011-09-10"
0,0,2,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_38201_2011-09-10"
1,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_44501_2011-09-10"
1,0,0,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_46201_2011-09-10"
1,0,0,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_49401_2011-09-10"
1,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_60501_2011-09-10"
1,0,0,0,0,0,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_3701_2011-09-10"
2,0,1,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_65301_2011-09-10"
0,0,1,0,0,0,1,"madrugada","[0,25]",1,"NOVADUTRA_BR-116/SP_7201_2011-09-10"
0,0,3,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_10501_2011-09-10"
0,0,2,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_12001_2011-09-10"
1,0,0,0,0,0,0,"manha","(25,50]",0,"NOVADUTRA_BR-116/SP_24001_2011-09-10"
3,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_24501_2011-09-10"
0,0,2,0,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_601_2011-09-11"
1,0,0,0,1,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_1801_2011-09-11"
1,0,1,0,0,0,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_23101_2011-09-11"
0,0,1,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_24101_2011-09-11"
1,0,0,0,0,0,1,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_24201_2011-09-11"
2,0,0,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_25201_2011-09-11"
2,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_33001_2011-09-11"
1,0,1,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_44001_2011-09-11"
1,0,1,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_48201_2011-09-11"
1,0,0,0,0,0,0,"noturno","(75,100]",1,"NOVADUTRA_BR-116/SP_52201_2011-09-11"
1,0,0,0,0,0,0,"noturno","(50,75]",0,"NOVADUTRA_BR-116/SP_53801_2011-09-11"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_54701_2011-09-11"
2,0,0,0,0,1,0,"noturno","(50,75]",0,"NOVADUTRA_BR-116/SP_55201_2011-09-11"
0,0,2,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_61701_2011-09-11"
1,0,0,0,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_6201_2011-09-11"
0,0,1,0,1,0,0,"madrugada","[0,25]",0,"NOVADUTRA_BR-116/SP_7101_2011-09-11"
2,0,0,0,0,0,0,"madrugada","(150,175]",0,"NOVADUTRA_BR-116/SP_7501_2011-09-11"
2,0,0,1,0,1,1,"madrugada","(50,75]",0,"NOVADUTRA_BR-116/SP_9601_2011-09-11"
0,0,1,0,0,0,0,"manha","(25,50]",0,"NOVADUTRA_BR-116/SP_12201_2011-09-11"
2,0,0,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_12901_2011-09-11"
1,0,1,0,0,0,1,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_14301_2011-09-11"
3,0,0,0,0,0,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_14801_2011-09-11"
2,0,0,0,0,0,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_15801_2011-09-11"
1,0,0,0,0,1,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_17501_2011-09-11"
1,0,0,1,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_22201_2011-09-11"
0,0,1,0,0,0,0,"madrugada","(175,200]",0,"NOVADUTRA_BR-116/SP_2201_2011-09-12"
1,0,1,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_37901_2011-09-12"
0,0,2,0,0,0,1,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_43601_2011-09-12"
0,0,0,1,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_48101_2011-09-12"
2,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_51401_2011-09-12"
3,0,0,0,0,1,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_56201_2011-09-12"
0,0,1,1,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_60701_2011-09-12"
1,0,0,0,0,1,0,"noturno","[0,25]",0,"NOVADUTRA_BR-116/SP_63901_2011-09-12"
1,0,1,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_72201_2011-09-12"
0,0,1,0,0,1,0,"noturno","(25,50]",0,"NOVADUTRA_BR-116/SP_74801_2011-09-12"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_4601_2011-09-12"
1,0,0,0,0,0,0,"manha","(25,50]",0,"NOVADUTRA_BR-116/SP_13801_2011-09-12"
0,0,0,1,0,1,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_16001_2011-09-12"
3,0,0,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_17401_2011-09-12"
1,0,0,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_19001_2011-09-12"
0,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_23101_2011-09-12"
0,0,0,1,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_23901_2011-09-12"
0,0,1,0,1,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_29101_2011-09-12"
1,0,0,0,0,0,0,"madrugada","(175,200]",0,"NOVADUTRA_BR-116/SP_101_2011-09-13"
1,0,0,0,0,0,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_1201_2011-09-13"
0,0,2,0,0,0,0,"manha","(175,200]",0,"NOVADUTRA_BR-116/SP_36001_2011-09-13"
0,0,0,1,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_41401_2011-09-13"
2,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_52601_2011-12-14"
1,0,1,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_58801_2011-12-14"
4,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_60801_2011-12-14"
2,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_66101_2011-12-14"
2,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_67001_2011-12-14"
1,0,1,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_67401_2011-12-14"
0,0,2,0,0,0,0,"madrugada","(150,175]",0,"NOVADUTRA_BR-116/SP_3301_2011-12-14"
1,0,0,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_82201_2011-12-14"
0,0,1,0,0,0,0,"madrugada","[0,25]",0,"NOVADUTRA_BR-116/SP_8601_2011-12-14"
0,0,2,0,0,0,0,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_10301_2011-12-14"
3,0,1,0,0,0,0,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_10801_2011-12-14"
1,0,1,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_12501_2011-12-14"
0,0,1,0,0,0,0,"manha","[0,25]",0,"NOVADUTRA_BR-116/SP_13101_2011-12-14"
0,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_13901_2011-12-14"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_70201_2011-08-22"
1,0,0,1,0,0,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_9201_2011-08-22"
0,0,1,0,0,1,0,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_9301_2011-08-22"
2,0,1,0,0,0,0,"manha","(175,200]",0,"NOVADUTRA_BR-116/SP_23101_2011-08-22"
1,0,0,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_24701_2011-08-22"
1,0,0,1,0,0,0,"manha","(175,200]",0,"NOVADUTRA_BR-116/SP_32601_2011-08-23"
1,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_33901_2011-08-23"
3,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_35501_2011-08-23"
0,0,2,0,0,0,1,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_37201_2011-08-23"
2,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_41801_2011-08-23"
0,0,1,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_53001_2011-08-23"
3,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_57701_2011-08-23"
3,0,1,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_60301_2011-08-23"
2,0,0,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_65001_2011-08-23"
0,0,1,0,0,1,0,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_3001_2011-08-23"
2,0,0,0,0,0,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_5201_2011-08-23"
0,0,2,0,0,0,0,"madrugada","(150,175]",0,"NOVADUTRA_BR-116/SP_6301_2011-08-23"
1,0,1,0,0,0,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_9001_2011-08-23"
2,0,1,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_9501_2011-08-23"
0,0,0,1,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_17901_2011-08-23"
0,0,1,0,0,0,1,"manha","(175,200]",0,"NOVADUTRA_BR-116/SP_19601_2011-08-23"
1,0,0,0,1,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_21301_2011-08-23"
1,0,1,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_21901_2011-08-23"
1,0,0,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_26001_2011-08-24"
1,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_29501_2011-08-24"
1,0,1,0,0,0,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_30101_2011-08-24"
1,0,1,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_41801_2011-08-24"
3,0,0,0,0,0,1,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_50001_2011-08-24"
2,0,0,1,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_52101_2011-08-24"
2,0,0,0,0,2,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_39901_2020-04-09"
0,0,1,0,0,0,0,"noturno","(25,50]",0,"NOVADUTRA_BR-116/SP_45201_2020-04-09"
1,0,0,0,0,1,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_48201_2020-04-09"
4,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_51301_2020-04-09"
1,0,1,0,0,0,0,"noturno","(25,50]",0,"NOVADUTRA_BR-116/SP_52001_2020-04-09"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_3501_2020-04-09"
1,0,0,0,0,0,0,"madrugada","(50,75]",0,"NOVADUTRA_BR-116/SP_4001_2020-04-09"
3,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_18301_2020-04-10"
1,0,1,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_22201_2020-04-10"
1,0,0,0,0,0,0,"noturno","[0,25]",1,"NOVADUTRA_BR-116/SP_24901_2020-04-10"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_26101_2020-04-10"
1,0,0,0,0,1,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_26401_2020-04-10"
1,0,1,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_7801_2020-04-10"
1,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_9701_2020-04-10"
2,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_2801_2020-04-11"
0,0,0,1,0,0,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_15501_2020-04-11"
1,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_15601_2020-04-11"
1,0,0,0,0,0,0,"vespertino","(25,50]",0,"NOVADUTRA_BR-116/SP_17101_2020-04-11"
1,0,1,0,0,0,0,"vespertino","(25,50]",0,"NOVADUTRA_BR-116/SP_18401_2020-04-11"
0,0,0,0,0,0,1,"vespertino","(50,75]",1,"NOVADUTRA_BR-116/SP_18701_2020-04-11"
1,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_23401_2020-04-11"
2,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_26701_2020-04-11"
2,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_29801_2020-04-11"
1,0,0,0,0,0,0,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_4801_2020-04-11"
2,0,0,0,0,1,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_11801_2020-04-11"
0,0,0,1,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_16801_2020-04-12"
0,0,0,1,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_17201_2020-04-12"
2,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_22001_2020-04-12"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_23001_2020-04-12"
1,0,0,0,0,0,0,"madrugada","(50,75]",0,"NOVADUTRA_BR-116/SP_2201_2020-04-12"
1,0,0,0,0,0,0,"noturno","(75,100]",0,"NOVADUTRA_BR-116/SP_28001_2020-04-12"
1,0,0,0,0,1,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_4001_2020-04-12"
1,0,0,0,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_4101_2020-04-12"
3,0,0,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_43201_2020-04-13"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_49401_2020-04-13"
1,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_16201_2020-04-13"
1,0,0,0,0,1,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_16301_2020-04-13"
3,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_26201_2020-04-14"
0,0,1,0,0,1,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_28301_2020-04-14"
0,0,0,1,0,2,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_29001_2020-04-14"
1,0,2,0,0,0,0,"noturno","(25,50]",0,"NOVADUTRA_BR-116/SP_44401_2020-04-14"
1,0,0,0,0,0,0,"noturno","[0,25]",0,"NOVADUTRA_BR-116/SP_45101_2020-04-14"
0,0,0,1,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_48001_2020-04-14"
0,0,0,1,0,1,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_20101_2020-04-14"
0,0,1,0,0,0,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_26101_2020-04-15"
0,0,1,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_28101_2020-04-15"
0,0,1,0,0,0,1,"noturno","(200,225]",1,"NOVADUTRA_BR-116/SP_45501_2020-04-15"
0,0,0,0,0,1,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_45701_2020-04-15"
0,0,1,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_6001_2020-04-15"
1,0,0,0,0,0,0,"manha","[0,25]",0,"NOVADUTRA_BR-116/SP_24601_2020-04-16"
1,0,0,1,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_31701_2020-04-16"
1,0,0,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_46901_2020-04-16"
0,0,0,1,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_50701_2020-04-16"
1,0,0,0,0,0,0,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_4301_2020-04-16"
0,0,0,1,0,1,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_30401_2020-04-17"
1,0,0,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_41401_2020-04-17"
2,0,0,0,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_42501_2020-04-17"
2,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_44601_2020-04-17"
2,0,1,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_45101_2020-04-17"
1,0,0,0,0,0,0,"madrugada","(225,250]",0,"NOVADUTRA_BR-116/SP_4601_2020-04-17"
1,0,2,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_17601_2020-04-17"
2,0,0,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_21801_2020-04-18"
0,0,0,0,0,1,0,"vespertino","(150,175]",1,"NOVADUTRA_BR-116/SP_25501_2020-04-18"
0,1,0,0,0,1,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_31501_2020-04-18"
2,0,0,0,0,1,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_32501_2020-04-18"
1,0,0,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_36301_2020-04-18"
1,0,1,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_37501_2020-04-18"
2,0,0,0,0,0,0,"madrugada","[0,25]",0,"NOVADUTRA_BR-116/SP_3401_2020-04-18"
1,1,0,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_5701_2020-04-18"
1,0,0,0,0,0,0,"manha","[0,25]",0,"NOVADUTRA_BR-116/SP_15701_2020-04-19"
2,0,0,1,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_30301_2020-04-19"
1,0,0,0,0,0,0,"manha","(100,125]",1,"NOVADUTRA_BR-116/SP_12701_2020-04-19"
2,0,0,0,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_13201_2020-04-19"
1,0,1,0,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_30301_2020-04-20"
0,0,2,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_1801_2020-04-21"
0,0,1,0,0,0,0,"vespertino","[0,25]",1,"NOVADUTRA_BR-116/SP_25101_2020-04-21"
1,0,0,0,0,1,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_28501_2020-04-21"
